stop_id,stop_code,stop_name,stop_lat,stop_lon
3193,2,Wilcza Góra,52.0689700000,20.9482300000
3230,3,Klaudyn,52.2749230000,20.8633620000
3232,1,Vivaldiego,52.2748000000,20.8454370000
3237,2,Prusa,52.2497030000,20.8662360000
3238,2,Reymonta,52.2506810000,20.8593230000
3242,1,Cmentarz,52.2510540000,20.8493980000
3243,1,Koczargi Stare,52.2637040000,20.7956540000
3252,2,Wojcieszyn,52.2564000000,20.7712790000
3255,1,Wierzbin,52.2557210000,20.7493200000
3260,2,Wyględy,52.2587410000,20.7043170000
3271,2,Warszawska,52.2605230000,20.6153880000
3274,1,Leszno-GS,52.2593400000,20.6024120000
3276,1,Widoczna,52.2029710000,21.2687410000
3287,2,Piaskowa,52.1497300000,21.3508820000
3302,2,CH Wólka Kosowska,52.0576810000,20.8564820000
3304,1,Orzechowa,52.0547630000,20.9246840000
3308,1,Łanowa,52.0176760000,20.8848630000
3312,2,Borzęcin Duży,52.2522630000,20.7343880000
3313,1,Trakt Królewski,52.2612570000,20.7356710000
3326,2,P+R Połczyńska,52.2216540000,20.9223800000
3334,2,Muzeum Zielonki,52.3087660000,21.1546890000
3335,1,Ks. Skorupki,52.4034090000,20.9256360000
3339,2,Kościuszki,52.4107230000,20.9068190000
3341,1,Piusa XI,52.4107670000,20.9002630000
3348,2,Jasna,52.1571000000,20.7932600000
3351,6,Al. Wojska Polskiego,52.1596100000,20.7985990000
3357,2,Różana,52.2841610000,21.1204900000
3359,2,Pułaskiego,52.2852000000,21.1337140000
3363,2,Stokrotki,52.4368470000,21.0219690000
3371,3,Kąty Grodziskie,52.3251490000,21.0628170000
3379,1,Tymotki,52.3564560000,21.0529590000
3381,4,Sportowa,52.2533750000,20.8158970000
3383,14,Żerań FSO,52.2914850000,21.0010300000
3385,4,Zabraniecka,52.2613719800,21.0886046300
3386,1,11 Listopada,52.2665630000,21.0377970000
3392,2,Zajezdnia Stalowa,52.2636380000,21.0482070000
3400,9,Tarchomin,52.3172490000,20.9527750000
3401,2,Orzechowa,52.4171030000,20.9233220000
3408,12,Wilanów,52.1674076200,21.0848074300
3420,1,Szarady,52.1741790000,20.9242080000
2993,1,Małego Rycerza,52.3340740000,21.0472500000
2997,2,Mochtyńska-Kanał,52.3473780000,21.0431740000
2998,1,Aroniowa,52.3519680000,21.0387660000
2999,2,Aroniowa,52.3531930000,21.0386480000
3001,3,Mochtyńska,52.3571360000,21.0364560000
3009,1,Ceramiczna,52.3206270000,20.9686890000
3011,1,Ćmielowska,52.3238570000,20.9605010000
3014,2,Strumykowa,52.3319740000,20.9482350000
3015,1,Strumykowa,52.3321630000,20.9461530000
3016,1,Ćwiklińskiej,52.3318800000,20.9515210000
3017,2,Ćwiklińskiej,52.3316650000,20.9530130000
3019,4,Tarchomin,52.3189500000,20.9529280000
3033,1,PKP Ursus Płn.,52.2058230000,20.8885780000
3034,2,PKP Ursus Płn.,52.2053230000,20.8896180000
3038,1,Starodęby,52.1843510000,20.8995570000
3039,1,Żywiecka,52.1855370000,20.9038580000
3041,4,Szyszkowa,52.1716580000,20.9377560000
3047,2,Prażmowska,52.1920910000,20.8783240000
3048,2,Keniga,52.1933760000,20.8681730000
3053,1,Rogatkowa,52.2036250000,21.1622200000
3057,2,Nieświeska,52.2632560000,21.0778440000
3059,3,Księżnej Anny,52.2613070000,21.0775200000
3067,1,Dzierżoniowska,52.3086340000,20.9276610000
3068,1,Kolejowa,52.2230120000,20.9692260000
3079,1,Szymanowskiego,52.2628460000,21.0345880000
3080,1,Rolnicza,52.2318070000,21.1591450000
3089,4,Chłopickiego,52.2460380000,21.1057170000
3092,2,Podolska,52.2443450000,21.1143620000
3093,1,Podolska,52.2443480000,21.1153030000
3094,1,PKP Targówek,52.2626170000,21.0526200000
3099,2,Szarady,52.1741180000,20.9250960000
3102,1,Baseny Inflancka,52.2563970000,20.9879590000
3103,2,Baseny Inflancka,52.2562850000,20.9863210000
3104,1,Pomiechowska,52.2140810000,21.1509910000
3105,2,Pomiechowska,52.2139690000,21.1526300000
3108,3,PKP Anin,52.2140120000,21.1566050000
3113,1,Jesiennych Liści,52.3094840000,21.0617990000
3114,1,Okrężna,52.1579930000,20.9455350000
3121,2,Fieldorfa,52.2204040000,21.0878660000
3122,1,Fieldorfa,52.2200500000,21.0882800000
3131,1,Sosnowa,52.2472620000,21.1842960000
3132,1,Pogodna,52.2161650000,21.2385200000
3142,2,Sagalli,52.2217370000,21.2227930000
3194,1,Wilcza Góra,52.0689030000,20.9484020000
3195,1,Zielona,52.0677880000,20.9340100000
3196,2,Zielona,52.0682190000,20.9341080000
3201,2,Kuleszówka,52.0601850000,20.9103030000
3202,1,Kuleszówka,52.0598490000,20.9115940000
3208,2,Kielecka,52.0820650000,20.9923740000
3209,1,Kielecka,52.0822310000,20.9940660000
3210,1,Nowa,52.0827990000,21.0033780000
3211,2,Nowa,52.0824980000,21.0060180000
3215,3,PKP Piaseczno,52.0670680000,21.0176100000
3233,1,Czajkowskiego,52.2782690000,20.8427100000
3235,1,Ciećwierza,52.2801130000,20.8531860000
3240,1,Janowskiego,52.2500880000,20.8627470000
3241,2,Cmentarz,52.2510540000,20.8469060000
3251,2,Koczargi Nowe,52.2551440000,20.7872370000
3256,1,Borzęcin Duży,52.2526980000,20.7332340000
3265,1,Janin,52.2634210000,20.6635400000
3266,2,Janin,52.2633220000,20.6655910000
3275,2,Leszno,52.2575460000,20.5863670000
3284,2,Pęclińska,52.1716070000,21.3055590000
3285,1,Projektowana,52.1643250000,21.3158550000
3286,2,Żanęcin,52.1534440000,21.3260240000
3289,2,Kotliny,52.1483760000,21.3772410000
3298,2,Ośrodek Zdrowia,52.1340990000,21.4122880000
3299,2,Lipowo,52.1389960000,21.3956320000
3305,2,Rybna,52.0498370000,20.9313200000
3316,1,Wólka,52.2787310000,20.7126260000
3317,1,Topolowa,52.2602940000,20.6973210000
3327,1,P+R Połczyńska,52.2217840000,20.9239290000
3333,3,Kolejowa,52.3040750000,21.1600550000
3336,2,Ks. Skorupki,52.4038170000,20.9248440000
3338,1,Chotomów,52.4113920000,20.8849650000
3372,2,Skarbka z Gór,52.3246560000,21.0558170000
3380,1,Jarzębinowa,52.3459410000,21.0557730000
3382,4,Dw. Wileński,52.2550990000,21.0361740000
3389,8,Metro Trocka,52.2764900000,21.0529950000
3390,7,Metro Trocka,52.2763690000,21.0530100000
3391,14,Metro Trocka,52.2762800000,21.0535800000
3393,2,Pszeniczna,52.3380090000,21.0471650000
3423,2,Wawrzyszewska,52.2460820000,20.9630840000
3424,1,PKP Koło,52.2473520000,20.9582650000
3453,2,Os. Iskra,52.2210890000,21.0969540000
3454,4,Meissnera,52.2217340000,21.0922920000
3456,3,Centrum Onkologii,52.1485320000,21.0337810000
3463,2,Szpital Powiatowy,52.0966800000,21.2648820000
3467,1,Os. Dudziarska,52.2571000000,21.1042940000
3470,1,Szarych Szeregów,52.3839100000,20.9241390000
3474,3,Stara Miłosna (Ułańska),52.2192370000,21.2429900000
3488,1,Osiedle,52.3458770000,20.9434430000
3498,1,Brata Alberta,52.2469500000,21.1875800000
3507,1,PKP Michalin,52.1482450000,21.2239990000
3509,1,Cicha,52.1414480000,21.2308570000
3511,1,PKP Powiśle,52.2327150000,21.0259200000
3512,1,Metro Ursynów,52.1616080000,21.0274410000
3524,1,Szancera,52.1948860000,20.8996840000
3526,4,Most Siekierkowski,52.2181040000,21.0986460000
3532,2,DS Riviera,52.2163470000,21.0158640000
3534,3,Madalińskiego,52.2031410000,21.0095760000
3538,1,Osmańska,52.1562380000,20.9957090000
3539,2,Kłobucka,52.1566670000,20.9921690000
3547,2,Terminal Cargo,52.1580820000,20.9868090000
3549,2,Osmańczyka,52.2627540000,20.9336510000
3561,2,Sołtyka,52.2449600000,20.9672880000
3566,2,Tatarska,52.2542210000,20.9705430000
3568,2,Kartezjusza,52.2498280000,20.8936950000
3581,14,Metro Marymont,52.2720170000,20.9684750000
3583,16,Metro Marymont,52.2719170000,20.9685110000
3597,1,Bogusławskiego,52.2809380000,20.9249480000
3600,1,Sikorskiego,52.2882020000,20.8691650000
3605,1,Głowackiego,52.2738050000,20.9159120000
3610,1,Warszawska,52.2533340000,20.8045650000
3612,1,Gen. Kutrzeby,52.2506900000,20.8260940000
3614,1,Królowej Marysieńki,52.2566110000,20.7591520000
3620,1,Fort Wawrzyszew,52.2750080000,20.9033630000
3623,2,Dickensa,52.2054340000,20.9713740000
3624,2,Harfowa,52.2016960000,20.9646480000
3626,1,Jadwisin,52.1940530000,20.9695260000
3630,3,PKP WKD Al. Jerozolimskie,52.2056340000,20.9434710000
3631,4,PKP Ursus,52.1952800000,20.8865700000
3637,21,PKP Ursus,52.1953710000,20.8827010000
3660,2,Boryszewska,52.1766980000,21.2922320000
3666,2,Buków,52.3564700000,20.9409640000
3680,2,PKP Legionowo Piaski,52.4119030000,20.9398270000
3683,1,Mysiadło,52.0985880000,21.0185970000
3686,1,Sielankowa,52.3950900000,20.9378270000
3695,1,Bandurskiego,52.4142970000,20.9324600000
3698,2,Piaskowa,52.4122200000,20.9461410000
3710,1,Os. Bukowiec,52.3950280000,20.9559340000
3718,2,Anusinek,52.3832700000,21.0185940000
3725,4,Ruskowy Bród,52.3610670000,21.0534700000
3733,1,Rzakta,52.1329330000,21.4637830000
3736,2,Czarnówka,52.1342720000,21.4324830000
3738,1,Szkolna,52.1297650000,21.4232190000
3746,2,Boryszew,52.1870910000,21.3139810000
3748,2,Stefanówka,52.1838780000,21.3051740000
3751,1,Sportowa,52.1673090000,21.2952760000
3753,2,Gródek,52.1602160000,21.3052170000
3755,2,Ceglana,52.3670750000,21.1414720000
3756,2,Pólko,52.3709960000,21.1450560000
3762,2,Cmentarz 1920r.,52.4010804200,21.1697293800
3764,2,Wierzbowa,52.4075700000,21.1751500000
3785,1,Kąpielowa,52.4480730000,21.0585850000
3787,1,Wczasowa,52.4525030000,21.0692110000
3790,2,Tułowicka,52.3101010000,20.9126190000
3792,1,Załubice-Poczta,52.4815480000,21.1310510000
3804,1,Marcinki,52.4801060000,21.1093420000
3812,2,Siwek,52.4704130000,21.0908290000
3813,8,Królikarnia,52.1899780000,21.0238980000
3820,2,Kisielewskiego,52.3962130000,20.8965030000
3822,1,Jasna,52.4025560000,20.8912500000
3825,1,Pańska,52.3743900000,20.9279820000
3826,1,Leśna,52.3756250000,20.9380390000
3829,1,Kościuszki,52.0932530000,20.8054120000
3830,2,Urząd Gminy,52.0909830000,20.8025950000
3835,1,Rusiec,52.0778820000,20.7839310000
3843,1,Leśniczówka,52.0304270000,20.7827970000
3847,1,Parole,52.0364530000,20.8215810000
3855,1,Kameralna,52.1020460000,21.0495800000
3859,1,Komety,52.0963600000,21.0407470000
3404,1,Kryniczna,52.2290200000,21.0515400000
3407,2,Pogodna,52.2160750000,21.2383550000
3415,5,Domaniewska,52.1832450000,21.0032120000
3418,2,Boryny,52.1239710000,20.9795960000
3419,1,Boryny,52.1242580000,20.9795640000
3426,4,Koło,52.2466150000,20.9397480000
3427,5,Koło,52.2466200000,20.9401840000
3438,1,Bielańska,52.2446960000,21.0049190000
3443,2,OW Promenada,52.4644520000,21.0752570000
3444,1,OW Promenada,52.4647380000,21.0750950000
3449,5,Gocław,52.2223800000,21.1026600000
3457,2,Szpital Południowy,52.1468800000,21.0366560000
3461,2,Dąbrówka Wiślana,52.3486430000,20.9427600000
3472,2,Rumiankowa,52.2177260000,21.2429860000
3475,4,Ciołkosza,52.3276100000,20.9373370000
3477,3,Stefanika,52.3275890000,20.9397760000
3480,2,Barei,52.3366260000,20.9375940000
3481,1,Barei,52.3367180000,20.9375170000
3482,1,Dzierzgońska,52.3398380000,20.9401660000
3483,2,Dzierzgońska,52.3398940000,20.9398220000
3491,4,Umińskiego,52.2277450000,21.0932050000
3499,3,Urząd Miasta,52.3943710000,20.9295140000
3518,3,Metro Imielin,52.1501630000,21.0447820000
3527,1,Park Dreszera,52.1976060000,21.0238180000
3530,1,Zagłoby,52.2491650000,20.8731350000
3533,1,Królikarnia,52.1893150000,21.0243120000
3552,6,Gocław,52.2234130000,21.1003090000
3559,1,Księcia Bolesława,52.2525490000,20.9350850000
3563,2,Kozielska,52.2528280000,20.9658010000
3564,1,Kozielska,52.2530120000,20.9662480000
3571,2,Esperanto,52.2447050000,20.9792070000
3573,3,Esperanto,52.2444600000,20.9792800000
3576,6,Znana,52.2340780000,20.9258590000
3584,17,Metro Marymont,52.2718210000,20.9681780000
3585,6,Park Kaskada,52.2733680000,20.9664950000
3593,2,Pl. Piłsudskiego,52.2424750000,21.0132710000
3594,6,Pl. Piłsudskiego,52.2431100000,21.0128080000
3596,6,AWF,52.2836430000,20.9551200000
3603,3,Kwitnąca,52.2766200000,20.9221720000
3604,4,Kwitnąca,52.2764890000,20.9219490000
3615,2,Królowej Marysieńki,52.2564290000,20.7603090000
3618,2,Maszewska,52.2728190000,20.9127180000
3861,3,Mysiadło,52.0984860000,21.0212500000
3869,2,Sasina,52.3461260000,21.2306640000
3879,2,Kamykowa,52.3174960000,21.0436240000
3885,1,Os. Derby III,52.3187010000,21.0582230000
3894,1,Czerwińska,52.2891960000,21.0663070000
3898,3,Lalki,52.1975720000,20.8812370000
3905,3,Bełzy,52.1948990000,20.8734950000
3909,3,DKS Targówek,52.2731900000,21.0455260000
3914,3,PKP Mokry Ług,52.2770580000,21.1703400000
3922,2,Terminal Autokarowy,52.1680860000,20.9751850000
3925,4,Kościeliska,52.2800630000,21.0706860000
3927,1,Trenów,52.3142520000,20.8824520000
3930,1,Plutonu Torpedy,52.1967870000,20.8900970000
3935,5,Chełmska,52.2021660000,21.0484870000
3940,1,Chęcińska,52.3324130000,20.9581440000
3941,4,Mańki-Wojdy,52.3401260000,21.0487340000
3958,2,Gruszy,52.1989780000,21.1688150000
3967,2,Planty,52.2991800000,20.8063950000
3968,1,Nauczycielska,52.3218870000,21.0852030000
3973,1,Zalesie,52.2595660000,20.7523760000
3982,2,Pomnik Kolei Wąskotorowej,52.0806910000,21.2564510000
3983,1,Os.Ługi,52.0860170000,21.2601940000
3999,1,Drohobycka,52.1809180000,21.2306990000
4006,2,Szarych Szeregów,52.4238390000,20.9326480000
4013,2,Pl. Przymierza,52.2322190000,21.0554620000
4019,1,Sobieskiego,52.1692520000,21.0697720000
4044,4,Brata Alberta,52.2459120000,21.1894680000
4053,8,Ursus-Ratusz,52.2030580000,20.8943520000
4056,1,Nowodworska,52.3206430000,20.9403600000
4057,3,Nowodworska,52.3206340000,20.9413460000
4068,2,Internetowa,52.3222280000,21.0736230000
4093,2,Urząd Miasta,52.3954000000,20.9308000000
4099,1,Wrzosowa,52.4240000000,20.9597140000
4105,2,Szpital Onkologiczny,52.4403560000,20.9623540000
4107,2,Podgórna,52.4441480000,20.9648180000
4111,2,Niepodległości,52.4520080000,20.9642670000
4115,2,Willowa,52.4583030000,20.9555530000
4119,1,Wodociąg Płn.,52.4708790000,20.9493020000
4123,3,Nowy Świat,52.2371900000,21.0193920000
4125,1,Komornica-Szkoła,52.4830100000,20.9234040000
3619,1,Maszewska,52.2731570000,20.9113230000
3633,5,PKP Ursus,52.1948480000,20.8852670000
3640,2,Adamieckiego,52.1934640000,20.8954610000
3641,1,Pl. Tysiąclecia,52.1937130000,20.8906600000
3642,1,Suchy Las,52.1858490000,20.8848130000
3643,4,Spisaka,52.1905930000,20.8836030000
3645,1,Czerwona Droga,52.2014900000,20.8681400000
3649,2,Melcera,52.1839440000,20.8854290000
3653,2,Maszynowa,52.2028660000,20.9493050000
3654,2,Przy Parku,52.2020500000,20.9563330000
3663,2,Okrzei,52.2507850000,21.0362770000
3664,3,Buków,52.3554330000,20.9399580000
3679,4,Mickiewicza,52.3991800000,20.9243300000
3682,1,Szkolna,52.0769300000,21.0260450000
3690,2,Os. Batorego,52.3968250000,20.9369620000
3691,1,Os. Batorego,52.3970570000,20.9372960000
3696,2,Bandurskiego,52.4146130000,20.9316770000
3700,2,Al. Sybiraków,52.4107320000,20.9506320000
3708,2,Polna,52.3992390000,20.9553130000
3722,2,Fabryczna,52.3216690000,21.1041030000
3723,1,Fabryczna,52.3200820000,21.1024260000
3724,2,Sosnkowskiego,52.2947900000,21.0931960000
3727,3,Zajezdnia Woronicza,52.1886870000,20.9961840000
3729,2,Wierzbowa,52.1415980000,21.3866870000
3730,1,Wierzbowa,52.1433940000,21.3855060000
3739,2,Szkolna,52.1296770000,21.4223360000
3744,2,Wspólna,52.1893660000,21.3334460000
3745,1,Wspólna,52.1894890000,21.3343380000
3752,1,Gródek,52.1610150000,21.3042320000
3759,1,Słupno,52.3835620000,21.1550270000
3760,2,Słupno,52.3847840000,21.1564990000
3768,1,Norwida,52.4152170000,21.1866810000
3781,4,Gwiaździsta,52.2870910000,20.9760500000
3782,1,Gwiaździsta,52.2866740000,20.9774050000
3794,1,Załubice-Szkoła,52.4810850000,21.1238750000
3799,1,Cukrownicza,52.2426180000,21.1234010000
3800,2,Cukrownicza,52.2421500000,21.1241820000
3815,3,WKD Opacz,52.1822550000,20.9026570000
3818,2,Cmentarz,52.3864220000,20.9041660000
3819,1,Cmentarz,52.3869660000,20.9036860000
4128,2,Polna,52.4706200000,20.9267800000
4135,1,Fabryczna,52.4191340000,20.9461850000
4141,2,Starostwo Powiatowe,52.4214040000,20.9391520000
4147,1,Poniatów,52.4533200000,20.9220900000
4148,2,Rozwojowa,52.4585730000,20.9088630000
4151,1,OSP Skrzeszew,52.4621540000,20.8945810000
4152,2,Szkolna,52.4542220000,20.8886620000
4153,1,Frachtowa,52.3587940000,21.0385770000
4156,1,Kałuszyn,52.4531640000,20.8718630000
4158,1,Warszawska,52.4485590000,20.8606220000
4159,1,Olszewnica Stara,52.4414430000,20.8634020000
4163,1,Krubin,52.4427650000,20.8148940000
4166,1,Dworcowa,52.4387800000,20.7791230000
4182,1,Przebudzenia Wiosny,52.0319330000,21.0198380000
4184,1,Wichrowa,52.0365620000,21.0156870000
4186,1,Jesówka,52.0392360000,21.0123040000
4189,2,Kościół,52.0427980000,20.9939220000
4193,1,Bajeczna,52.0597310000,20.9669390000
4195,1,Bobrowiecka,52.0581230000,20.9735710000
4200,2,Główna,52.0527650000,20.9862420000
4204,2,Sadowa,52.0302630000,20.9161940000
4219,1,Urbanistów,52.0891700000,21.0490320000
4221,1,Strumykowa,52.0850520000,21.0446760000
4225,2,Raabego,52.1369500000,21.0605930000
4231,1,Postępu,52.0928360000,20.9708460000
4234,2,PKP Nowa Iwiczna,52.0901500000,20.9947900000
4237,1,Szkoła,52.0921720000,21.0016440000
4238,2,Przebiśniegów,52.0944070000,21.0012310000
4241,1,Os. Kwiatowa,52.0963410000,21.0013080000
4242,2,Graniczna,52.0964100000,21.0070440000
4244,4,Mysiadło,52.0978160000,21.0175540000
4245,1,Okrąg,52.0963280000,21.0096050000
4254,2,Postępu,52.0309420000,20.8375780000
4255,3,Wola Mrokowska,52.0295430000,20.8556980000
4263,2,Ks. Słojewskiego,52.0826140000,20.8968720000
4265,1,Jesionowa,52.0883800000,20.9025060000
4268,2,Lipowa,52.0970240000,20.9097170000
4286,1,Orężna,52.0695140000,20.9913670000
3827,2,Leśna,52.3761600000,20.9380980000
3833,1,Stara Wieś,52.0820800000,20.7674020000
3837,1,Winogronowa,52.0553080000,20.7446030000
3839,1,Pałacowa,52.0484930000,20.7537720000
3840,1,Kanarkowa,52.0498560000,20.7679060000
3845,1,Wola Krakowiańska,52.0298360000,20.8017010000
3853,1,Robercin,52.0487090000,20.9435130000
3856,2,Magnolii,52.0995310000,21.0449700000
3857,1,Magnolii,52.0992940000,21.0446080000
3871,1,Os. Niepodległości,52.3518920000,21.2586970000
3872,1,Wiejska,52.3407660000,21.2421560000
3874,1,Skarbka z Gór,52.3246890000,21.0546430000
3882,2,Os. Derby VI,52.3226370000,21.0572240000
3883,1,Os. Derby VI,52.3218110000,21.0569390000
3886,2,Os. Derby,52.3150930000,21.0603840000
3887,1,Os. Derby,52.3157820000,21.0599360000
3896,2,Bokserska,52.1700700000,20.9978750000
3924,1,Sosnkowskiego,52.2950810000,21.0914810000
3945,3,Ateńska,52.2259920000,21.0670810000
3950,3,Lucerny,52.2143070000,21.1319910000
3953,3,Piechurów,52.2094190000,21.1616270000
3954,4,Piechurów,52.2103150000,21.1608000000
3955,9,PKP Międzylesie,52.2039200000,21.1660530000
3956,10,PKP Międzylesie,52.2052830000,21.1653120000
3961,2,Klimatyczna,52.1892690000,21.1718890000
3962,1,Klimatyczna,52.1884661600,21.1725762900
3963,4,Mozaikowa,52.1851470000,21.1759250000
3971,1,Wrzosowa,52.2647120000,20.7880400000
3985,2,Orla,52.1080310000,21.2629110000
3994,1,PKP Józefów,52.1370420000,21.2351800000
3995,2,PKP Józefów,52.1378590000,21.2345390000
3996,1,Izbicka-Cmentarz,52.1821970000,21.2269700000
3997,2,Izbicka-Cmentarz,52.1818370000,21.2285270000
4003,2,Samorządowa,52.1743400000,21.2301900000
4016,1,Karczocha,52.1737290000,21.0498780000
4017,1,Patkowskiego,52.1722490000,21.0564690000
4030,2,Karczocha,52.1743160000,21.0482740000
4039,2,Bellottiego,52.2430650000,20.9807530000
4046,3,Waflowa,52.1212000000,21.1034200000
4047,4,Waflowa,52.1198840000,21.1039650000
4050,2,Korbońskiego,52.1313350000,21.0988200000
4051,1,Korbońskiego,52.1301500000,21.0978210000
684,1,Mandarynki,52.1446390000,21.0638520000
694,1,Lokajskiego,52.1387910000,21.0695000000
705,1,Markowskiego,52.0803174000,21.0423420600
712,1,Madalińskiego,52.2028100000,21.0101900000
723,6,Wołoska,52.1958160000,21.0008790000
728,6,Domaniewska,52.1834020000,21.0014290000
731,2,Rondo Unii Europejskiej,52.1785150000,21.0008360000
733,1,Gotarda,52.1712290000,21.0057980000
736,1,Bełdan,52.1741840000,21.0135800000
738,2,Instytut Fizyki,52.1780570000,21.0062150000
739,2,Postępu,52.1797130000,20.9954630000
745,2,Jadźwingów,52.1705480000,21.0033540000
746,3,Bokserska,52.1693820000,20.9982170000
750,2,Metro Służew,52.1734730000,21.0253600000
754,2,Rybałtów,52.1311770000,21.0566850000
758,2,Południowa,52.0956850000,21.1222770000
779,16,Dw. Centralny,52.2295630000,21.0053050000
786,4,Dw. Centralny,52.2289900000,21.0014100000
788,2,Emilii Plater,52.2331700000,21.0030700000
802,2,Litewska,52.2160620000,21.0202860000
807,2,Marszałkowska,52.2180910000,21.0197080000
808,2,Hoża,52.2266930000,21.0138580000
816,2,Królewska,52.2375810000,21.0073210000
817,4,Pl. Bankowy,52.2430320000,21.0025730000
819,1,Centrum,52.2290760000,21.0119090000
820,6,Centrum,52.2295890000,21.0099620000
821,4,Centrum,52.2314260000,21.0109960000
828,3,Królewska,52.2385310000,21.0079360000
831,2,Pl. Bankowy,52.2437610000,21.0018390000
838,3,Muranowska,52.2534200000,20.9967810000
851,1,Wspólna ,52.2281740000,21.0175850000
855,2,Piękna,52.2232200000,21.0243380000
868,1,Park Traugutta,52.2587140000,21.0033950000
879,1,Czerniakowska,52.2303770000,21.0337130000
881,4,PKP Powiśle,52.2346890000,21.0302660000
883,1,Śniegockiej,52.2266560000,21.0338920000
